% Model:              物镜.mph
% Version:            COMSOL 6.0.0.318
% Date:               May 13 2023, 23:17
% Dimension:          1
% Nodes:              616
% Expressions:        1
% Description:        线结果图
% r                       磁场，Z 分量
0.046459321075760465      6315.313563523019
0.04653752038884021       5780.595289459099
0.04661571970191996       5245.877015395177
0.04669391901499971       4723.225717974152
0.046774989664151896      4337.952685931239
0.04685606031330409       3940.6126772454295
0.046937130962456275      3543.272668559619
0.04701820161160847       3145.932659873808
0.047099272260760654      2741.3099045423137
0.04718331967620602       2486.0286191809137
0.0472673670916514        2238.0300804651997
0.04735141450709677       1990.0315417494865
0.04743546192254214       1742.0330030337734
0.047519509337987514      1477.9964315750312
0.04760664282115213       1323.0357040426209
0.04769377630431675       1184.113009253238
0.04778090978748137       1045.190314463855
0.047868043270646         906.2676196744724
0.04795517675381061       755.9639925266835
0.04804791291441871       670.2059373189617
0.04814064907502681       595.8288144696455
0.048233385235634904      521.4516916203298
0.048326121396243         447.07456877101373
0.0484188575568511        362.9292246517989
0.04852100502837761       316.01058059407455
0.04862315249990412       278.860157806249
0.04872529997143063       241.7097350184236
0.04882744744295714       204.5593122305983
0.04892959491448365       162.33434734102644
0.0490421254735215        139.92855346728413
0.049154656032559356      122.59730169528815
0.04926718659159721       105.26604992329221
0.049379717150635064      87.93479815129628
0.04949224770967292       67.19393332821723
0.04961623845774822       56.3137392218032
0.04974022920582353       48.84315816647229
0.04986421995389883       41.372577111141375
0.04998821070197414       33.90199605581047
0.05011220145004944       25.214169145771493
0.05024827877099261       21.160530791805794
0.0503843560919358        18.324138292548156
0.05052043341287897       15.487745793290529
0.05065651073382215       12.65135329403289
0.05079258805476533       9.386467880736584
0.050941346074453414      7.91317289278447
0.05109010409414151       6.8683708188710355
0.051238862113829595      5.823568744957603
0.051387620133517685      4.77876667104417
0.051536378153205775      3.639482512720978
0.051699231994618525      3.170410677493312
0.05186208583603128       2.7958209266754057
0.05202493967744403       2.421231175857499
0.05218779351885679       2.046641425039593
0.05235064736026954       1.5824926844178937
0.05253027266796975       1.3725850411565854
0.052709897975669974      1.2522363876990692
0.05288952328337019       1.1318877342415534
0.05306914859107041       1.011539080784037
0.05324877389877063       0.8577976847600945
0.053447125443588255      0.7864415498320408
0.05364547698840588       0.7484781574704135
0.05384382853322352       0.7105147651087865
0.05404218007804114       0.6725513727471595
0.05424053162285877       0.6239520596278341
0.054459683303183064      0.6019756362567775
0.05467883498350737       0.5906351336434188
0.054897986663831666      0.5792946310300603
0.055117138344155964      0.5679541284167015
0.05533629002448026       0.5532590772146816
0.05557832371884168       0.546858273961085
0.055820357413203105      0.5438120192961498
0.05606239110756452       0.5407657646312145
0.05630442480192595       0.5377195099662795
0.056546458496287366      0.5337259530869892
0.05681378671982598       0.5320633355367709
0.0570811149433646        0.5313480202009072
0.05734844316690321       0.5306327048650439
0.05761577139044182       0.5299173895291803
0.057883099613980436      0.5289564964999052
0.058178430162287235      0.5284870611118149
0.05847376071059404       0.5282632034171364
0.058769091258900855      0.5280393457224579
0.059064421807207654      0.5278154880277793
0.05935975235551446       0.5275333895858512
0.05968594043265464       0.5272017315837247
0.06001212850979483       0.5269283143288478
0.06033831658693502       0.526654897073971
0.060664504664075206      0.5263814798190943
0.06099069274121539       0.5260967013395192
0.06135057801305384       0.5256227219770183
0.061710463284892283      0.5251601038392156
0.06207034855673074       0.5246974857014128
0.06243023382856919       0.5242348675636103
0.06279011910040763       0.5237722494258076
0.0631812127393277        0.5231093002597473
0.06357230637824776       0.5224498239273282
0.06396340001716783       0.5217903475949094
0.06435449365608789       0.5211308712624902
0.06474558729500796       0.5204713949300713
0.06514339439119911       0.5196650311596819
0.06554120148739026       0.5188722725287166
0.06593900858358141       0.5180795138977513
0.06633681567977256       0.5172867552667859
0.06673462277596372       0.5164859633267933
0.06713242987215487       0.5155921616886328
0.06753023696834602       0.5147063933594994
0.06792804406453717       0.5138206250303663
0.06832585116072834       0.5129348567012333
0.06872365825691949       0.5120352406314186
0.06912146535311064       0.5110500576595658
0.0695192724493018        0.5100787224283942
0.06991707954549295       0.5091073871972229
0.0703148866416841        0.5081360519660516
0.07071269373787525       0.5071440519533069
0.0711105008340664        0.5060538342971943
0.07150830793025756       0.5049842814226553
0.07190611502644871       0.503914728548116
0.07230392212263988       0.5028451756735769
0.07270172921883103       0.5017707520979446
0.07309953631502218       0.5005687966080651
0.07349734341121333       0.4993717118192782
0.07389515050740449       0.4981746270304913
0.07429295760359564       0.4969775422417046
0.07469076469978679       0.49575463717612045
0.07508857179597794       0.4943485551611005
0.0754863788921691        0.4929682934228777
0.07588418598836025       0.491588031684655
0.0762819930845514        0.49020776994643234
0.07667980018074255       0.4887957293149411
0.0770776072769337        0.48714385863200443
0.07747541437312486       0.4855237668423361
0.07787322146931601       0.48390367505266757
0.07827102856550716       0.48228358326299925
0.07866883566169831       0.48064703076819726
0.07906664275788947       0.4787293493097876
0.07946444985408063       0.47682812855651174
0.07986225695027178       0.4749269078032358
0.08026006404646294       0.4730256870499598
0.08065787114265409       0.4711615543995591
0.08105567823884524       0.46905930157744496
0.0814534853350364        0.46691996065245583
0.08185129243122755       0.46478061972746676
0.0822490995274187        0.46264127880247774
0.08264690662360985       0.46061568831715544
0.083044713719801         0.4586071228438433
0.08344252081599215       0.45648480693086413
0.08384032791218331       0.454362491017885
0.08423813500837446       0.4522401751049061
0.08463594210456561       0.45034369236014904
0.08503374920075676       0.4490952607141042
0.08543155629694792       0.4476209958998373
0.08582936339313907       0.44614673108557035
0.08622717048933022       0.4446724662713035
0.08662497758552137       0.4436894784879184
0.08702278468171253       0.44463199323238944
0.08742059177790368       0.4450832309459786
0.08781839887409483       0.44553446865956786
0.08821620597028598       0.4459857063731573
0.08861401306647713       0.44714735450435716
0.08901182016266829       0.45203299117872814
0.08940962725885944       0.45620821743548856
0.08980743435505059       0.460383443692249
0.09020524145124174       0.4645586699490093
0.0906030485474329        0.4697588019741539
0.09100085564362405       0.48064200191178014
0.0913986627398152        0.490500296081022
0.09179646983600637       0.5003585902502641
0.09219427693219752       0.5102168844195062
0.09259208402838867       0.5201268352684789
0.09298989112457982       0.5360238900195987
0.09338769822077098       0.5518692880909877
0.09378550531696213       0.5677146861623766
0.09418331241315328       0.5835600842337657
0.09458111950934443       0.5982136135713221
0.09497892660553559       0.6156928943106408
0.09537673370172674       0.6343640437837914
0.09577454079791789       0.6530351932569424
0.09617234789410904       0.6717063427300931
0.0965701549903002        0.6887316979840201
0.09696796208649135       0.7035668437471019
0.0973657691826825        0.7200477837294076
0.09776357627887365       0.7365287237117132
0.0981613833750648        0.753009663694019
0.09855919047125596       0.7686269100978358
0.09895699756744711       0.7786815991174508
0.09935480466363826       0.7895999817155551
0.09975261175982941       0.8005183643136595
0.10015041885602056       0.8114367469117633
0.10054822595221172       0.822564068796873
0.10094603304840287       0.8281151961151694
0.10134384014459402       0.833457384146461
0.10174164724078517       0.8387995721777524
0.10213945433697633       0.8441417602090439
0.10253726143316748       0.8500594488456343
0.10293506852935863       0.8521699941662875
0.10333287562554978       0.8537050388816421
0.10373068272174094       0.8552400835969969
0.10412848981793209       0.8567751283123517
0.10452629691412324       0.8587878603814685
0.1049241040103144        0.8588149845146662
0.10532191110650557       0.8583644212941014
0.10571971820269674       0.8579138580735371
0.1061175252988879        0.8574632948529729
0.10651533239507907       0.8573098001039465
0.10691313949127022       0.8564252368903998
0.10731094658746138       0.8552436052053144
0.10770875368365253       0.8540619735202295
0.10810656077984368       0.8528803418351444
0.10850436787603483       0.8518493997232551
0.10890217497222598       0.8507900801192504
0.10929998206841714       0.8495800709420496
0.10969778916460829       0.8483700617648486
0.11009559626079944       0.8471600525876479
0.1104934033569906        0.8460086005813483
0.11089121045318176       0.8451504067684176
0.11128901754937291       0.8442336557845851
0.11168682464556406       0.843316904800753
0.11208463174175522       0.842400153816921
0.11248243883794637       0.8414907315905763
0.11288024593413754       0.840971630738915
0.11327805303032869       0.8404452011297671
0.11367586012651984       0.8399187715206187
0.11407366722271099       0.8393923419114705
0.11447147431890214       0.8388476625578634
0.11486928141509331       0.8386710189512442
0.11526708851128448       0.8385126250890839
0.11566489560747564       0.8383542312269234
0.11606270270366681       0.8381958373647633
0.11646050979985798       0.8380082224561654
0.11685831689604914       0.8381101786314649
0.1172561239922403        0.8382413558532016
0.11765393108843145       0.8383725330749389
0.1180517381846226        0.8385037102966761
0.11844954528081375       0.8386022661825696
0.11884735237700492       0.8388903448814314
0.11924515947319608       0.8392110449161369
0.11964296656938724       0.8395317449508426
0.12004077366557839       0.8398524449855481
0.12043858076176954       0.8401405533257247
0.12083638785796069       0.8405137062111643
0.12123419495415184       0.8409194507911325
0.121632002050343         0.841325195371101
0.12202980914653415       0.8417309399510694
0.1224276162427253        0.8421053207389847
0.12282542333891647       0.8424630238711281
0.12322323043510763       0.8428520907953241
0.12362103753129879       0.84324115771952
0.12401884462748995       0.8436302246437162
0.1244166517236811        0.8439892429958276
0.12481445881987227       0.8442344906565741
0.12521226591606344       0.8445097868894055
0.1256100730122546        0.8447850831222367
0.12600788010844577       0.8450603793550678
0.12640568720463694       0.8453065527503856
0.1268034943008281        0.8453458439603695
0.12720130139701927       0.8454142580078667
0.12759910849321043       0.8454826720553643
0.1279969155894016        0.8455510861028619
0.12839472268559277       0.8455908895113454
0.12879252978178393       0.845333253573641
0.1291903368779751        0.84510422827495
0.12958814397416626       0.8448752029762593
0.12998595107035743       0.8446461776775686
0.1303837581665486        0.8443889447395247
0.13078156526273976       0.8437453645350292
0.13117937235893093       0.8431299919698864
0.1315771794551221        0.8425146194047436
0.13197498655131326       0.8418992468396007
0.13237279364750443       0.8412565401780311
0.1327706007436956        0.8401409127776225
0.13316840783988676       0.8390526194736405
0.13356621493607793       0.8379643261696587
0.1339640220322691        0.8368760328656767
0.13436182912846026       0.8357626565285439
0.13475963622465142       0.834095362999609
0.1351574433208426        0.8324531525038248
0.13555525041703376       0.8308109420080406
0.13595305751322492       0.8291687315122568
0.1363508646094161        0.8275063038613686
0.13674867170560726       0.8252211809866287
0.13714647880179842       0.8229562752669928
0.1375442858979896        0.8206913695473569
0.13794209299418075       0.818426463827721
0.13833990009037192       0.8161501074750785
0.1387377071865631        0.8132048985786449
0.13913551428275425       0.8102711403152177
0.13953332137894542       0.8073373820517906
0.13993112847513658       0.8044036237883637
0.14032893557132775       0.801472036697492
0.14072674266751892       0.7978611205745487
0.14112454976371008       0.7942480332790497
0.14152235685990125       0.7906349459835508
0.14192016395609242       0.787021858688052
0.14231797105228358       0.7834282206447971
0.14271577814847475       0.7791934837887744
0.1431135852446659        0.7749392976805075
0.14351139234085702       0.7706851115722412
0.1439091994370482        0.7664309254639747
0.14430700653323936       0.7622139712958962
0.14470481362943052       0.7574494943246134
0.1451026207256217        0.7526477854131418
0.14550042782181286       0.7478460765016706
0.14589823491800402       0.7430443675901993
0.1462960420141952        0.7382930474150665
0.14669384911038635       0.7331365322303784
0.14709165620657752       0.7279296283093516
0.1474894633027687        0.722722724388325
0.14788727039895982       0.7175158204672981
0.148285077495151         0.7123618137461131
0.14868288459134216       0.7069691857825582
0.14908069168753332       0.7015236606191612
0.1494784987837245        0.6960781354557644
0.14987630587991566       0.6906326102923677
0.15027411297610682       0.6852280597788274
0.150671920072298         0.6797358184632784
0.15106972716848915       0.6742026024978729
0.15146753426468032       0.6686693865324673
0.1518653413608715        0.663136170567062
0.15226314845706265       0.6576201562874735
0.15266095555325382       0.6521098446201327
0.15305876264944496       0.646582331266974
0.15345656974563612       0.6410548179138156
0.15385437684182726       0.6355273045606573
0.15425218393801843       0.6299905533234207
0.1546499910342096        0.6244717611277163
0.15504779813040076       0.61896220681609
0.15544560522659193       0.6134526525044638
0.1558434123227831        0.6079430981928376
0.15624121941897426       0.6024062962993115
0.15663902651516542       0.5968277346727615
0.1570368336113566        0.5912764206281111
0.15743464070754776       0.5857251065834608
0.15783244780373892       0.5801737925388104
0.1582302548999301        0.5745920607987018
0.15862806199612126       0.5688751780142655
0.15902586909231242       0.5631887129252864
0.15942367618850356       0.5575022478363076
0.15982148328469473       0.5518157827473289
0.1602192903808859        0.5461100721694044
0.16061709747707706       0.540189409351537
0.16101490457326822       0.5342879920226149
0.1614127116694594        0.5283865746936931
0.16181051876565056       0.5224851573647713
0.16220832586184172       0.5165837400358495
0.1626061329580329        0.5104323170395789
0.16300394005422403       0.5042832475872043
0.1634017471504152        0.4981341781348297
0.16379955424660636       0.49198510868245504
0.1641973613427975        0.48585143924789337
0.16459516843898866       0.4794932273331583
0.16499297553517983       0.47311961540061087
0.165390782631371         0.46674600346806316
0.16578858972756216       0.4603723915355155
0.16618639682375333       0.45402497310011414
0.1665842039199445        0.44752028737926075
0.16698201101613566       0.4409894081612615
0.16737981811232683       0.43445852894326203
0.167777625208518         0.42792764972526276
0.16817543230470916       0.4214271526613119
0.16857323940090033       0.4148601963361089
0.16897104649709146       0.40826285785685734
0.16936885359328263       0.4016655193776061
0.16976666068947377       0.39506818089835466
0.1701644677856649        0.3884999621748575
0.17056227488185607       0.3819597196462833
0.17096008197804724       0.37539035736195475
0.1713578890742384        0.3688209950776263
0.17175569617042957       0.36225163279329775
0.17215350326662074       0.3557066183407306
0.1725513103628119        0.3492735058405861
0.17294911745900304       0.34281604550868017
0.1733469245551942        0.3363585851767743
0.17374473165138538       0.32990112484486844
0.17414253874757651       0.32346166385984965
0.17454034584376768       0.317200040133927
0.17493815293995885       0.31092041706111745
0.17533596003615          0.30464079398830796
0.17573376713234118       0.2983611709154984
0.17613157422853234       0.2920930504854643
0.1765293813247235        0.2860485102341748
0.17692718842091465       0.27999246734011
0.1773249955171058        0.2739364244460453
0.17772280261329695       0.26788038155198063
0.17812060970948812       0.26183007082061877
0.17851841680567926       0.2560299786800283
0.1789162239018704        0.25022415437673484
0.17931403099806156       0.24441833007344155
0.1797118380942527        0.23861250577014814
0.18010964519044387       0.2328066814668547
0.18050745228663503       0.2272634418870055
0.1809052593828262        0.22171809900097675
0.18130306647901734       0.21617275611494804
0.1817008735752085        0.21062741322891929
0.18209868067139967       0.2050796119501978
0.18249648776759084       0.1997893656213178
0.18289429486378198       0.19450157768513046
0.18329210195997314       0.1892137897489432
0.18368990905616428       0.1839260018127559
0.18408771615235542       0.17863342417542066
0.18448552324854658       0.17358536802559354
0.18488333034473775       0.1685421015769144
0.18528113744092892       0.1634988351282353
0.18567894453712008       0.1584555686795562
0.18607675163331125       0.15340644478390317
0.18647455872950242       0.1485813215927485
0.18687236582569355       0.14376205584856777
0.18727017292188472       0.13894279010438704
0.1876679800180759        0.1341235243602063
0.18806578711426705       0.12929782160428982
0.18846359421045822       0.12467058619708059
0.18886140130664936       0.12004978780160708
0.18925920840284052       0.1154289894061336
0.18965701549903166       0.1108081910106601
0.19005482259522283       0.1061799958222642
0.190452629691414         0.1017210786491685
0.19085043678760516       0.09726955826899515
0.1912482438837963        0.09281803788882181
0.1916460509799875        0.08836651750864848
0.19204385807617863       0.08390725317170494
0.1924416651723698        0.07958513680082702
0.19283947226856094       0.07527076438671926
0.1932372793647521        0.07095639197261151
0.19363508646094324       0.06664201955850375
0.19403289355713438       0.06232197556800051
0.19443070065332554       0.058106246207902675
0.1948285077495167        0.05389618842420034
0.19522631484570788       0.049686130640498
0.19562412194189904       0.04547607285679566
0.1960219290380902        0.04125807959593161
0.19641973613428138       0.03711086913109548
0.1968175432304725        0.032971594143421074
0.19721535032666368       0.02883231915574667
0.19761315742285485       0.024693044168072248
0.198010964519046         0.02054487412473164
0.1984087716152369        0.016430638790928452
0.19880657871142776       0.012325298512791459
0.19920438580761862       0.008219958234654467
0.1996021929038095        0.004114617956517477
0.20000000000000037       9.277678380487126E-6
